old	21,24	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
shot	25,29	bn:00071206n	http://babelnet.org/rdf/s00071206n	null
hand	33,37	bn:00042759n	http://babelnet.org/rdf/s00042759n	http://dbpedia.org/resource/Hand
hospital	49,57	bn:00044896n	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
old boy	84,91	bn:00058803n	http://babelnet.org/rdf/s00058803n	null
hospital	107,115	bn:00044896n	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
shot	141,145	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
hand	153,157	bn:00042759n	http://babelnet.org/rdf/s00042759n	http://dbpedia.org/resource/Hand
Friday	164,170	bn:00036512n	http://babelnet.org/rdf/s00036512n	http://dbpedia.org/resource/Friday
Kern County	177,188	bn:03685023n	http://babelnet.org/rdf/s03685023n	http://dbpedia.org/resource/Kern_County,_California
County Sheriff	182,196	bn:03786221n	http://babelnet.org/rdf/s03786221n	http://dbpedia.org/resource/Sheriff
Department	200,210	bn:00026309n	http://babelnet.org/rdf/s00026309n	http://dbpedia.org/resource/Departments_of_France
responded	211,220	bn:00092421v	http://babelnet.org/rdf/s00092421v	null
call	226,230	bn:00014797n	http://babelnet.org/rdf/s00014797n	http://dbpedia.org/resource/Betting_in_poker
regarding	231,240	bn:00085647v	http://babelnet.org/rdf/s00085647v	null
child	243,248	bn:00018346n	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
suffering	249,258	bn:00087618v	http://babelnet.org/rdf/s00087618v	null
gunshot wound	266,279	bn:00191195n	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
deputies	288,296	bn:00026425n	http://babelnet.org/rdf/s00026425n	null
arrived	297,304	bn:00082788v	http://babelnet.org/rdf/s00082788v	null
scene	308,313	bn:02804194n	http://babelnet.org/rdf/s02804194n	http://dbpedia.org/resource/Scene_(drama)
discovered	319,329	bn:00083912v	http://babelnet.org/rdf/s00083912v	null
old boy	343,350	bn:00058803n	http://babelnet.org/rdf/s00058803n	null
wound	357,362	bn:00081668n	http://babelnet.org/rdf/s00081668n	http://dbpedia.org/resource/Wound
left	370,374	bn:00105834a	http://babelnet.org/rdf/s00105834a	null
middle finger	375,388	bn:00054854n	http://babelnet.org/rdf/s00054854n	http://dbpedia.org/resource/Middle_finger
boy	395,398	bn:00012569n	http://babelnet.org/rdf/s00012569n	http://dbpedia.org/resource/Boy
rushed	403,409	bn:00083395v	http://babelnet.org/rdf/s00083395v	null
hospital	417,425	bn:00044896n	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
life	436,440	bn:00051045n	http://babelnet.org/rdf/s00051045n	null
threatening	441,452	bn:00087612v	http://babelnet.org/rdf/s00087612v	null
injuries	453,461	bn:00043011n	http://babelnet.org/rdf/s00043011n	http://dbpedia.org/resource/Harm
Officials	465,474	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
believe	475,482	bn:00083369v	http://babelnet.org/rdf/s00083369v	null
injury	487,493	bn:00043011n	http://babelnet.org/rdf/s00043011n	http://dbpedia.org/resource/Harm
related	503,510	bn:00082868v	http://babelnet.org/rdf/s00082868v	null
fight	516,521	bn:00009078n	http://babelnet.org/rdf/s00009078n	http://dbpedia.org/resource/Engagement_(military)
earlier	522,529	bn:00114297r	http://babelnet.org/rdf/s00114297r	null
day	535,538	bn:00000086n	http://babelnet.org/rdf/s00000086n	http://dbpedia.org/resource/Day
neighborhood	546,558	bn:00051758n	http://babelnet.org/rdf/s00051758n	http://dbpedia.org/resource/Neighbourhood
Check	562,567	bn:00008378n	http://babelnet.org/rdf/s00008378n	http://dbpedia.org/resource/Cheque
later	573,578	bn:00114165r	http://babelnet.org/rdf/s00114165r	null
details	583,590	bn:00026622n	http://babelnet.org/rdf/s00026622n	null
