believe	60,61	bn:00083373v	Concept	[wn:00684068v]	http://babelnet.org/rdf/s00083373v	null
shooting	62,63	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
accidental	64,65	bn:00096263a	Concept	[wn:01338909a]	http://babelnet.org/rdf/s00096263a	null
say	67,68	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
gun	69,70	bn:00042221n	Concept	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
involved	70,71	bn:00082428v	Concept	[wn:02677097v]	http://babelnet.org/rdf/s00082428v	null
accidentally	73,74	bn:00114102r	Concept	[wn:00040547r]	http://babelnet.org/rdf/s00114102r	null
discharged	74,75	bn:00085477v	Concept	[wn:02563724v]	http://babelnet.org/rdf/s00085477v	null
NEWLINE	76,77	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Officers	77,78	bn:00054972n	Concept	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
say	78,79	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
're	80,81	bn:13696060v	Concept	[]	http://babelnet.org/rdf/s13696060v	null
investigating	82,83	bn:00087655v	Concept	[wn:00785962v]	http://babelnet.org/rdf/s00087655v	null
right now	85,87	bn:13763778r	Concept	[]	http://babelnet.org/rdf/s13763778r	null
looking for	91,93	bn:00090460v	Concept	[wn:01315613v]	http://babelnet.org/rdf/s00090460v	null
suspect	94,95	bn:00025884n	Concept	[wn:09762101n]	http://babelnet.org/rdf/s00025884n	http://dbpedia.org/resource/Suspect
NEWLINE	96,97	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Copyright	97,98	bn:00022536n	Concept	[wn:06473168n]	http://babelnet.org/rdf/s00022536n	http://dbpedia.org/resource/Copyright
WWBT	99,100	bn:00832048n	Named Entity	[]	http://babelnet.org/rdf/s00832048n	http://dbpedia.org/resource/WWBT
NBC12	100,101	bn:03542255n	Named Entity	[]	http://babelnet.org/rdf/s03542255n	http://dbpedia.org/resource/NBC_12
rights	103,104	bn:00067807n	Concept	[wn:05174653n]	http://babelnet.org/rdf/s00067807n	http://dbpedia.org/resource/Rights
reserved	104,105	bn:00092878v	Concept	[wn:02214485v]	http://babelnet.org/rdf/s00092878v	null
NEWLINE	105,106	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Report	106,107	bn:00000745n	Concept	[wn:07217924n]	http://babelnet.org/rdf/s00000745n	null
Error	108,109	bn:00031485n	Concept	[wn:00070965n]	http://babelnet.org/rdf/s00031485n	http://dbpedia.org/resource/Error
Submit	110,111	bn:00254340n	Named Entity	[]	http://babelnet.org/rdf/s00254340n	http://dbpedia.org/resource/Submit
Tip	112,113	bn:00077365n	Concept	[wn:08663156n]	http://babelnet.org/rdf/s00077365n	null
NBC12	114,115	bn:03542255n	Named Entity	[]	http://babelnet.org/rdf/s03542255n	http://dbpedia.org/resource/NBC_12
